,LSTM-Vanilla-1,LSTM-Vanilla-2,LSTM-Vanilla-3,LSTM-Vanilla-4,LSTM-Vanilla-5,LSTM-Vanilla-6,LSTM-Vanilla-7,LSTM-Vanilla-8,LSTM-Vanilla-9,LSTM-Vanilla-10,LSTM-Vanilla-11,LSTM-Vanilla-12
2018-12-04 08:00:00,14.488695,15.164605,15.109708,22.794333,25.98982,21.065826,5.1285815,22.296505,38.61098,28.630972,27.222366,34.96803
2018-12-04 08:30:00,10.09728,16.05392,11.969915,13.363341,23.272484,26.655148,20.870052,4.746173,21.561504,37.524418,27.337992,26.739216
2018-12-04 09:00:00,8.018395,10.0979185,14.091718,8.779092,12.443971,23.710823,26.28049,20.060804,5.040145,22.126062,38.43209,26.92674
2018-12-04 09:30:00,15.767665,9.477647,8.498222,12.900127,7.8974557,13.359282,24.158854,25.316906,20.872812,6.834903,21.891369,38.117043
2018-12-04 10:00:00,7.2967978,16.459816,10.0364485,7.0375824,12.98559,7.899477,13.212872,24.859955,25.44601,20.248837,8.501288,23.19476
2018-12-04 10:30:00,1.179344,7.6031218,16.459915,9.9167,6.8319154,13.075573,7.1893764,14.362005,24.77865,25.143261,20.702587,10.076271
2018-12-04 11:00:00,5.5129347,2.8103588,6.6966057,16.37212,10.971465,7.297414,13.27266,8.1103735,13.818137,26.923935,24.04495,20.932226
2018-12-04 11:30:00,8.371506,6.860237,2.2635906,6.473422,16.624172,12.162745,7.3068194,12.506189,7.345834,12.960111,27.683569,24.485722
2018-12-04 12:00:00,3.3567371,10.358998,7.355242,1.8718014,6.30331,16.655882,13.1658125,7.6525745,11.840369,6.8365164,13.485065,26.022701
2018-12-04 12:30:00,2.277855,5.3894663,11.454959,9.154328,2.2422516,6.292079,16.524647,13.127223,7.8355265,12.2156315,7.963773,13.550538
2018-12-04 13:00:00,-0.97875416,4.8679914,6.051508,12.255086,10.01401,3.1657073,5.7636304,15.93535,13.796871,8.502219,13.816623,7.857958
2018-12-04 13:30:00,-0.57156765,1.5436372,5.4365053,6.5054846,12.971432,11.392121,3.9436476,5.4732857,15.272252,13.973367,9.1063,13.783508
2018-12-04 14:00:00,-0.27754033,1.2657803,2.2484233,5.969858,7.177074,13.854671,12.92029,4.785077,5.9662075,14.522335,13.483003,9.509658
2018-12-04 14:30:00,0.09403599,1.578946,1.6860799,3.0029411,6.6626782,7.977106,14.397778,13.570239,5.718298,6.7133894,14.53522,13.793653
