,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-04 06:30:00,27.244654,29.95838,21.510237,22.735638,32.611076,35.539417,27.383106,25.022411,15.427418,18.36029,17.208847,20.155151
2018-09-04 07:00:00,23.071455,28.382547,31.102274,22.234901,23.516607,33.873077,36.989788,28.3959,25.799076,16.596565,20.009586,18.82763
2018-09-04 07:30:00,17.057447,24.068686,29.491823,32.237583,22.934889,24.18264,35.15059,37.71298,29.069721,26.732594,18.295979,21.509045
2018-09-04 08:00:00,14.618255,17.899015,25.097658,30.486172,33.569687,23.535492,25.196049,36.00689,38.02327,29.92646,28.077755,19.871632
2018-09-04 08:30:00,12.087489,15.422183,18.922876,25.898266,31.55211,34.65049,24.507805,26.431358,36.52287,38.669037,31.100563,29.245464
2018-09-04 09:00:00,13.635528,12.819388,16.45579,19.37222,26.664423,32.433437,35.77504,25.776653,27.487583,37.19069,39.49954,32.14039
2018-09-04 09:30:00,12.642451,14.406302,13.844854,16.823647,19.729921,27.320957,33.47886,36.68049,26.894638,28.35011,37.993,40.196167
2018-09-04 10:00:00,12.428233,13.385993,15.421431,14.256443,17.131334,20.061195,28.28376,34.489105,37.28946,27.76804,29.458149,38.748672
2018-09-04 10:30:00,12.568637,13.160575,14.383978,16.146671,14.661113,17.41143,20.940582,29.46194,35.24339,37.926243,28.929497,30.552307
2018-09-04 11:00:00,16.822607,13.30339,14.150507,15.227951,16.943361,15.008824,18.291466,22.359959,30.449944,35.92518,38.722286,30.043385
2018-09-04 11:30:00,13.732726,17.668737,14.296427,15.038891,16.151293,17.599667,15.954246,19.788143,23.749714,31.239285,36.731895,39.432148
2018-09-04 12:00:00,9.459125,14.486972,18.681784,15.150993,16.010107,16.915367,18.677784,17.475227,21.2998,24.69759,32.20936,37.520447
2018-09-04 12:30:00,10.272521,10.087562,15.487928,19.698738,16.080137,16.81488,18.068996,20.05206,19.00858,22.31311,25.942905,33.180744
2018-09-04 13:00:00,9.743163,10.9415655,11.082403,16.28109,20.860846,16.850906,17.994274,19.42638,21.296928,20.07732,23.721687,27.181065
2018-09-04 13:30:00,9.910617,10.408961,11.940245,11.611736,17.115168,21.807148,18.01125,19.340584,20.609833,22.312954,21.629086,25.064713
2018-09-04 14:00:00,8.632892,10.586852,11.407911,12.568325,12.155753,17.815334,22.998661,19.365105,20.498993,21.647766,23.817509,23.070705
2018-09-04 14:30:00,8.214084,9.282096,11.577494,12.042778,13.259921,12.618764,18.928867,24.199879,20.543152,21.541904,23.154064,25.164207
2018-09-04 15:00:00,8.115916,8.850532,10.266176,12.342514,12.747943,13.830846,13.672854,20.282032,25.155937,21.58239,23.037327,24.523071
2018-09-04 15:30:00,9.908675,8.753142,9.832903,11.045662,13.198726,13.328782,14.916995,15.190853,21.481903,26.086742,23.076435,24.408524
