,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-03-04 00:00:00,38.22924,24.908405,22.575253,23.904594,24.729326,24.83667,24.912313,29.66987,31.38918,28.732027,30.222445,34.28778
2018-03-04 00:30:00,37.591812,39.210114,26.191751,24.018549,25.105051,26.313326,26.472288,26.349173,30.783339,32.183575,29.610832,30.952072
2018-03-04 01:00:00,38.24445,38.218864,39.64228,27.379368,25.149569,26.634468,27.933306,27.754105,27.657288,31.605742,32.841404,30.46821
2018-03-04 01:30:00,34.535843,38.466747,38.22571,39.91567,28.451738,26.598051,28.25665,29.22312,28.914331,28.672728,32.294704,33.379246
2018-03-04 02:00:00,27.652624,34.772682,38.095108,38.29028,40.648968,29.79568,28.195312,29.555489,30.353453,29.879572,29.591034,32.906998
2018-03-04 02:30:00,8.048462,27.93203,34.344395,37.898228,38.49043,41.376587,31.234259,29.454456,30.67651,31.25806,30.738174,30.49931
2018-03-04 03:00:00,19.697718,8.65904,27.625217,34.13167,37.71451,38.753323,42.113594,32.29769,30.524036,31.514755,32.041626,31.523413
2018-03-04 03:30:00,37.917824,20.307775,9.40029,27.61808,33.82222,37.698605,39.267086,42.2086,33.128033,31.30943,32.2237,32.711086
2018-03-04 04:00:00,37.273464,38.560646,21.098864,10.670899,27.563448,33.81944,37.97393,39.317432,41.992992,33.691685,31.95783,32.845047
2018-03-04 04:30:00,34.20186,37.92396,38.784237,22.011091,11.072603,27.810898,34.292427,37.854977,39.143723,41.75372,34.101086,32.562176
2018-03-04 05:00:00,32.963814,34.524323,37.948776,38.878746,22.914528,12.0836525,28.505697,34.487083,37.608482,38.855934,41.388916,34.445736
2018-03-04 05:30:00,33.291462,33.373882,34.192997,38.036552,39.571503,24.203623,13.296122,28.911442,34.510998,37.250057,38.5157,40.82618
2018-03-04 06:00:00,42.656708,33.49927,33.157623,34.105076,38.285995,40.301514,25.19308,14.490536,29.161377,34.290115,36.91674,38.177937
2018-03-04 06:30:00,37.448555,42.510433,33.147274,33.094654,34.073917,38.570957,40.92341,25.72895,15.950021,29.3675,34.15726,36.682835
2018-03-04 07:00:00,30.746914,37.46775,41.81449,32.95894,33.056965,34.152496,39.101154,40.8416,26.450438,17.503992,29.728857,34.24087
2018-03-04 07:30:00,26.937775,30.86209,36.742767,41.179302,32.868107,33.28913,34.6578,39.16013,40.526134,27.472214,19.292717,30.455544
2018-03-04 08:00:00,22.435772,27.018042,30.28084,36.250404,40.707115,33.084904,33.927303,34.751766,38.99834,40.364185,28.578497,21.51826
2018-03-04 08:30:00,33.175156,22.49652,26.602169,30.035732,35.600082,40.55224,33.627754,34.222073,34.660442,38.73934,40.10724,29.738636
2018-03-04 09:00:00,25.615839,33.53944,22.357927,26.525219,29.598719,35.300728,40.693424,33.77984,34.307568,34.50132,38.42388,39.701214
2018-03-04 09:30:00,26.91732,26.593342,33.48545,22.577652,26.461637,29.560772,35.619846,40.41171,33.7766,34.20893,34.401077,38.110245
2018-03-04 10:00:00,30.605482,27.972975,27.018787,33.448624,22.83182,26.736423,30.087885,35.745422,39.98099,33.69427,34.18573,34.507122
2018-03-04 10:30:00,32.33377,31.572275,28.534302,27.598043,33.83014,23.456348,27.366613,30.41605,35.6755,39.39603,33.708702,34.340168
2018-03-04 11:00:00,21.105991,33.246746,31.991407,29.16504,28.114864,34.400997,24.179111,27.64667,30.590801,35.2606,38.795925,33.906715
2018-03-04 11:30:00,17.285534,22.259483,33.552464,32.401794,29.793028,28.837324,35.07547,24.529675,27.840384,30.547785,34.898674,38.248974
2018-03-04 12:00:00,19.206865,18.486944,22.997875,33.840237,33.00152,30.632305,29.895172,35.168266,24.944008,28.099066,30.676363,34.798386
2018-03-04 12:30:00,17.34319,20.470854,19.563063,23.925413,34.354897,33.73973,31.681677,30.688692,35.07998,25.617052,28.560228,31.166931
2018-03-04 13:00:00,12.166218,18.879839,21.63235,20.809225,24.47872,34.9769,34.698967,32.418842,31.224216,35.117756,26.46331,29.42233
2018-03-04 13:30:00,9.563387,13.988132,20.286245,22.874275,21.577568,25.363762,35.879704,35.235626,32.916115,31.626474,35.195717,27.699984
2018-03-04 14:00:00,3.3325772,11.459377,15.8088,21.759247,23.827234,22.768572,26.57182,36.349598,35.481342,33.255516,31.984758,35.33771
